AREA|CODE
Wilkin, MN|2775
Wilkinson County, GA|5750
Wilkinson County, MS|5484
Wilkinson, GA|2538
Wilkinson, MS|2876
Will County, IL|3197
Will, IL|1180
Willacy County, TX|5092
Willacy, TX|2491
Williams County, ND|4853
Williams County, OH|4248
Williams, ND|2223
Williams, OH|716
Williamsburg City, VA|1013
Williamsburg County, SC|5014
Williamsburg County, VA|5817
Williamsburg, SC|751
Williamson County, IL|3877
Williamson County, TN|3438
Williamson County, TX|3265
Williamson, IL|1456
Williamson, TN|226
Williamson, TX|1200
Wilson County, KS|5699
Wilson County, NC|3774
Wilson County, TN|3622
Wilson County, TX|4159
Wilson, KS|2367
Wilson, NC|432
Wilson, TN|341
Wilson, TX|1585
Winchester City, VA|831
Winchester County, VA|5807
Windham County, CT|3605
Windham County, VT|4137
Windham, CT|329
Windham, VT|644
Windsor County, VT|3967
Windsor, VT|546
Winkler County, TX|5756
Winkler, TX|2899
Winn Parish, LA|5721
Winn, LA|2700
Winnebago County, IA|5746
Winnebago County, IL|3323
Winnebago County, WI|3469
Winnebago, IA|1062
Winnebago, IL|1219
Winnebago, WI|244
Winneshiek County, IA|5110
Winneshiek, IA|900
Winona County, MN|4030
Winona, MN|580
Winston County, AL|5063
Winston County, MS|5133
Winston, AL|857
Winston, MS|2250
Wirt County, WV|6018
Wirt, WV|2784
Wise County, TX|3947
Wise County, VA|4785
Wise, TX|534
Wise, VA|680
Wolfe County, KY|5985
Wolfe, KY|2767
Wood County, OH|3584
Wood County, TX|4178
Wood County, WI|3818
Wood County, WV|3743
Wood, OH|315
Wood, TX|1595
Wood, WI|458
Wood, WV|415
Woodbury County, IA|3668
Woodbury, IA|364
Woodford County, IL|4229
Woodford County, KY|4489
Woodford, IL|1626
Woodford, KY|1800
Woodruff County, AR|5987
Woodruff, AR|1109
Woods County, OK|4970
Woods, OK|2378
Woodson County, KS|5636
Woodson, KS|2995
Woodward County, OK|4869
Woodward, OK|924
Worcester County, MA|3180
Worcester County, MD|4031
Worcester, MA|51
Worcester, MD|581
Worth County, GA|5101
Worth County, IA|5755
Worth County, MO|5727
Worth, GA|2229
Worth, IA|2610
Worth, MO|3042
Wrangell Borough, AK|6126
Wright County, IA|5840
Wright County, MN|3585
Wright County, MO|4600
Wright, IA|1029
Wright, MN|316
Wright, MO|1878
Wyandot County, OH|4851
Wyandot, OH|2221
Wyandotte County, KS|3496
Wyandotte, KS|1284
Wyoming County, NY|4173
Wyoming County, PA|5420
Wyoming County, WV|5069
Wyoming, NY|670
Wyoming, PA|810
Wyoming, WV|2209
Wythe County, VA|4394
Wythe, VA|797
Yadkin County, NC|5892
Yadkin, NC|708
Yakima County, WA|3371
Yakima, WA|179
Yakutat Borough, AK|6190
Yalobusha County, MS|5473
Yalobusha, MS|2322
Yamhill County, OR|3683
Yamhill, OR|374
Yancey County, NC|4616
Yancey, NC|950
Yankton County, SD|5432
Yankton, SD|2488
Yates County, NY|4482
Yates, NY|842
Yavapai County, AZ|3396
Yavapai, AZ|199
Yazoo County, MS|5421
Yazoo, MS|2190
Yell County, AR|5090
Yell, AR|891
Yellow Medicine County, MN|5481
Yellow Medicine, MN|2534
Yellowstone County, MT|3522
Yellowstone, MT|1294
Yoakum County, TX|5580
Yoakum, TX|2890
Yolo County, CA|3410
Yolo, CA|210
York County, ME|3420
York County, NE|5867
York County, PA|3257
York County, SC|3383
York County, VA|3886
York, ME|216
York, NE|2306
York, PA|110
York, SC|189
York, VA|494
Young County, TX|4877
Young, TX|2256
Yuba County, CA|3834
Yuba, CA|467
Yukon Koyukuk Borough, AK|6025
Yuma County, AZ|3421
Yuma County, CO|5299
Yuma, AZ|217
Yuma, CO|1075
Zapata County, TX|5219
Zapata, TX|2850
Zavala County, TX|5696
Zavala, TX|2675
